Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
2.0,0.0,0.0,0.0,0.0,0.0,1109,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
49.0,355.0,449.0,8.0,0.0,0.0,1109,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,1109,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
33.0,0.0,0.0,0.0,0.0,0.0,1421,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
43.0,0.0,0.0,0.0,0.0,0.0,435,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
36.0,1912.0,0.0,0.0,2.0,0.0,1307,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,1422,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
30.0,0.0,0.0,0.0,0.0,0.0,260,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
23.0,71.0,0.0,1376.0,0.0,890.0,455,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
13.0,0.0,0.0,0.0,0.0,0.0,214,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,1113,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
52.0,2.0,46.0,800.0,0.0,773.0,436,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
22.0,0.0,752.0,18.0,0.0,18.0,456,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
31.0,0.0,1604.0,4058.0,4094.0,124.0,218,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
23.0,3211.0,4.0,243.0,0.0,0.0,437,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
35.0,22.0,0.0,1179.0,0.0,33.0,1310,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
26.0,0.0,0.0,0.0,0.0,0.0,229,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,229,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
39.0,0.0,60.0,0.0,310.0,4674.0,229,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
29.0,0.0,0.0,0.0,0.0,0.0,1113,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
15.0,0.0,0.0,0.0,0.0,0.0,1114,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
48.0,0.0,0.0,0.0,0.0,0.0,1115,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
9.0,0.0,0.0,0.0,0.0,0.0,1115,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
25.0,0.0,10.0,909.0,0.0,17.0,1311,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,71,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,208,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
20.0,0.0,17958.0,99.0,14.0,57.0,253,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
40.0,6103.0,7570.0,860.0,13117.0,192.0,253,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
18.0,0.0,18.0,73.0,2134.0,25.0,1427,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
21.0,0.0,0.0,901.0,3.0,0.0,1428,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
62.0,362.0,1049.0,46.0,104.0,829.0,72,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
23.0,0.0,0.0,0.0,0.0,0.0,1119,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
48.0,2191.0,0.0,172.0,1.0,0.0,1315,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,457,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,1430,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
53.0,0.0,0.0,0.0,0.0,0.0,438,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
26.0,0.0,0.0,1.0,0.0,398.0,1120,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
32.0,0.0,326.0,31.0,5.0,545.0,1122,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
27.0,725.0,0.0,1660.0,0.0,0.0,215,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,261,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
37.0,0.0,0.0,0.0,0.0,0.0,1319,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1319,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,0.0,4612.0,0.0,2585.0,1919.0,220,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,1320,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
9.0,0.0,0.0,0.0,0.0,0.0,1320,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
59.0,0.0,0.0,0.0,0.0,0.0,73,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
16.0,0.0,0.0,0.0,0.0,0.0,1123,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
16.0,501.0,974.0,1164.0,0.0,0.0,1321,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
46.0,0.0,0.0,0.0,0.0,0.0,217,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
25.0,0.0,1428.0,0.0,1483.0,0.0,1431,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
39.0,130.0,741.0,0.0,0.0,0.0,1322,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
15.0,0.0,0.0,0.0,938.0,44.0,460,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
16.0,43.0,3.0,750.0,0.0,0.0,1322,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
35.0,1719.0,4389.0,1015.0,0.0,14.0,1432,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
43.0,528.0,13.0,1583.0,11.0,0.0,440,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7.0,0.0,0.0,0.0,0.0,0.0,1432,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,1117,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
60.0,0.0,960.0,46.0,854.0,17074.0,254,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
49.0,173.0,0.0,18.0,580.0,1.0,1124,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
50.0,118.0,0.0,1041.0,0.0,0.0,1323,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
40.0,0.0,120.0,0.0,2814.0,318.0,221,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
49.0,0.0,0.0,0.0,0.0,0.0,1324,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,1325,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
56.0,995.0,0.0,177.0,0.0,739.0,1433,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
29.0,0.0,0.0,0.0,0.0,0.0,1126,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
29.0,0.0,10.0,0.0,5.0,975.0,462,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
22.0,0.0,1914.0,2090.0,100.0,0.0,255,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
23.0,69.0,6101.0,0.0,0.0,214.0,255,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
28.0,0.0,14076.0,0.0,928.0,372.0,255,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
19.0,0.0,0.0,0.0,0.0,0.0,255,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
32.0,0.0,89.0,0.0,8330.0,1.0,255,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
37.0,0.0,0.0,0.0,0.0,0.0,1127,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
26.0,0.0,0.0,677.0,1.0,108.0,1120,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
25.0,439.0,0.0,0.0,557.0,0.0,463,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
11.0,0.0,0.0,0.0,0.0,0.0,1128,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
4.0,0.0,0.0,0.0,0.0,0.0,1122,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,1122,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
15.0,9.0,776.0,4.0,0.0,2.0,441,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,1129,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
37.0,0.0,0.0,0.0,0.0,0.0,222,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
20.0,559.0,0.0,83.0,112.0,0.0,1130,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
47.0,160.0,0.0,1232.0,36.0,0.0,1436,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
8.0,0.0,0.0,0.0,0.0,0.0,1131,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
22.0,245.0,0.0,0.0,661.0,1.0,1124,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
39.0,9.0,0.0,687.0,0.0,0.0,1326,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
57.0,0.0,0.0,0.0,0.0,0.0,262,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
29.0,0.0,0.0,0.0,0.0,0.0,223,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
70.0,28.0,0.0,0.0,672.0,104.0,1439,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,264,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
49.0,0.0,1757.0,0.0,797.0,567.0,264,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
25.0,0.0,12.0,851.0,19.0,103.0,464,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
19.0,0.0,0.0,0.0,0.0,0.0,265,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
15.0,0.0,0.0,0.0,0.0,0.0,265,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
37.0,26.0,2898.0,9.0,0.0,40.0,219,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
26.0,135.0,2080.0,7.0,34.0,84.0,266,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
25.0,60.0,0.0,0.0,0.0,777.0,1135,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
19.0,0.0,0.0,0.0,804.0,5.0,1136,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
20.0,3839.0,57.0,1967.0,4.0,2.0,1328,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
